98.888817 23.911896 931.151978 -78.500124
98.918167 23.913387 859.36969 -95.700299
98.938072 23.901726 803.299072 -98.506733
98.959183 23.8937 706.315002 -113.018756
98.977951 23.881058 653.041382 -119.890098
99.001923 23.873747 751.983826 -115.630161
99.023575 23.888006 798.092529 -100.920732
99.048157 23.88512 988.67688 -86.453711
99.070404 23.886414 1498.213257 -34.381504
99.088951 23.907526 1669.050293 -15.564741
