 98.8888170 23.9118960  931.1520  -173.3405
 98.9181670 23.9133870  859.3697  -183.7501
 98.9380720 23.9017260  803.2991  -177.0472
 98.9591830 23.8937000  706.3150  -179.5754
 98.9779510 23.8810580  653.0414  -182.0273
 99.0019230 23.8737470  751.9838  -185.9692
 99.0235750 23.8880060  798.0925  -178.1102
 99.0481570 23.8851200  988.6769  -187.5789
 99.0704040 23.8864140 1498.2133  -191.7801
 99.0889510 23.9075260 1669.0503  -197.6298
